Customer_ID,Call_Duration_sec,Data_Usage_MB,Plan_Type,Monthly_Bill,Network_Type,City,State,Num_Calls,Num_SMS,Service_Requests
4ecfb497,2586,3032.43,Postpaid,116.52,3G,Chicago,IL,64,35,10
4abf5d40,2510,3304.27,Prepaid,199.16,5G,San Diego,CA,121,279,10
3652d7ca,1422,3956.55,Postpaid,39.62,3G,Los Angeles,CA,485,99,2
bd68f28a,3388,201.21,Postpaid,138.76,5G,Chicago,IL,365,32,0
fecbd28c,996,1482.47,Postpaid,42.94,4G,New York,NY,309,18,9
8b328229,2818,874.48,Prepaid,103.92,4G,Houston,TX,161,290,10
43930281,1796,2356.09,Prepaid,181.33,5G,Chicago,IL,119,101,9
ae3b3907,2710,4062.62,Prepaid,38.31,5G,Phoenix,AZ,322,274,5
43a9c322,3314,4781.88,Postpaid,117.03,3G,San Diego,CA,31,61,8
2e161631,1388,4359.49,Prepaid,25.31,5G,Phoenix,AZ,420,20,9
7b190261,66,4341.88,Prepaid,169.31,4G,Philadelphia,PA,431,8,5
cce016d3,1256,523.87,Postpaid,18.48,3G,San Antonio,TX,100,84,2
02c917c8,3524,59.72,Postpaid,194.52,5G,New York,NY,306,109,6
d6db834f,968,940.67,Postpaid,55.42,5G,Phoenix,AZ,257,6,3
2cdeb323,364,2316.63,Prepaid,38.9,5G,New York,NY,291,0,5
91fdd234,2924,548.37,Prepaid,184.56,4G,San Antonio,TX,370,47,6
c2641099,3455,1049.69,Postpaid,182.08,4G,San Diego,CA,411,260,4
482b36a4,132,2273.52,Prepaid,185.27,5G,San Diego,CA,353,120,5
9b596527,1931,4757.22,Postpaid,127.95,4G,Chicago,IL,432,233,7
4a687efb,804,3144.26,Prepaid,197.48,5G,San Diego,CA,397,4,4
9ceaf599,3043,4733.48,Prepaid,97.29,4G,New York,NY,180,236,4
2e1da2c3,2519,4294.49,Prepaid,186.73,4G,San Diego,CA,201,262,8
bfb40b40,856,1125.83,Postpaid,38.63,4G,San Jose,CA,492,200,9
4d1945a7,1972,2633.39,Postpaid,38.98,5G,Dallas,TX,247,127,6
7180d1cf,1750,1666.33,Prepaid,69.45,4G,Los Angeles,CA,102,202,5
53725fbb,3366,2370.23,Postpaid,55.17,5G,San Antonio,TX,86,205,1
80bfb470,628,4285.48,Postpaid,39.24,3G,Dallas,TX,164,128,6
799eb198,2494,4818.75,Prepaid,41.71,4G,Los Angeles,CA,483,247,1
40f36849,3108,2471.09,Prepaid,141.49,3G,Chicago,IL,328,240,6
94ef10b9,217,1005.68,Postpaid,105.43,5G,San Jose,CA,141,122,5
4d3bf729,825,4447.83,Prepaid,152.21,3G,Phoenix,AZ,323,122,0
31cd4034,1600,4964.76,Postpaid,78.18,5G,San Jose,CA,469,225,1
3d95cf8e,2024,2843.78,Postpaid,109.02,4G,Philadelphia,PA,463,225,0
671e7c9f,2083,4008.09,Prepaid,91.8,3G,San Antonio,TX,247,286,0
92a99921,2737,109.47,Prepaid,118.48,5G,Philadelphia,PA,162,299,6
96fe992a,1324,218.9,Postpaid,55.47,4G,New York,NY,231,272,0
52ed2b75,558,2817.57,Postpaid,37.03,5G,Dallas,TX,9,279,10
2d77fa5f,2738,1323.93,Postpaid,74.72,4G,San Diego,CA,148,132,2
4b7f3416,1074,2208.72,Prepaid,68.29,3G,Chicago,IL,472,224,6
3fbf6ef1,3553,2376.19,Postpaid,154.11,5G,Philadelphia,PA,334,77,3
433cf2a8,1539,690.53,Prepaid,155.9,4G,San Diego,CA,94,277,6
11d5bf89,2643,626.45,Prepaid,162.93,3G,Dallas,TX,359,29,3
64a1c77d,2134,2720.24,Postpaid,178.27,4G,San Diego,CA,311,55,6
2dcfccac,2770,2979.59,Prepaid,22.48,3G,Chicago,IL,134,235,8
66dc1e1c,582,95.09,Prepaid,22.57,5G,Chicago,IL,304,262,6
02313bff,2649,4350.62,Postpaid,189.09,5G,Dallas,TX,110,217,1
ed6f9c14,2261,2217.63,Prepaid,164.23,5G,Los Angeles,CA,231,257,8
1fc691b1,1135,4283.69,Prepaid,193.32,3G,Dallas,TX,260,24,2
d15b2f0b,1245,4267.98,Postpaid,182.72,3G,Chicago,IL,175,215,7
808aa69c,2629,729.17,Postpaid,32.15,5G,San Antonio,TX,184,136,9
648fb9fd,1484,3895.46,Postpaid,168.38,4G,San Jose,CA,195,40,8
463151ab,198,4225.98,Postpaid,149.84,3G,Houston,TX,465,68,2
f8f911f2,1124,3860.03,Postpaid,25.6,3G,New York,NY,281,128,2
85f92a64,1674,3298.34,Postpaid,109.35,4G,Houston,TX,89,184,9
6b9b8593,3420,4712.26,Prepaid,138.41,3G,Houston,TX,422,295,5
23ef96ce,2211,1342.54,Postpaid,21.53,4G,Houston,TX,342,65,5
7d9414ba,3430,232.8,Postpaid,140.18,4G,San Antonio,TX,215,144,7
d2fdfd87,2373,1264.64,Postpaid,64.66,3G,Houston,TX,358,172,4
5c11be56,1148,4502.93,Prepaid,161.54,4G,Los Angeles,CA,278,249,9
941765fd,2036,3028.3,Postpaid,125.65,3G,Phoenix,AZ,471,280,6
53689af9,2318,1527.71,Prepaid,81.48,4G,San Antonio,TX,264,225,2
fe82aa94,2440,1573.64,Prepaid,194.01,5G,New York,NY,286,16,5
e99b7720,1786,2590.24,Prepaid,169.02,4G,San Jose,CA,489,60,4
479aa3a4,1039,326.43,Prepaid,149.74,4G,Houston,TX,55,31,8
e7ee58f2,1385,775.15,Prepaid,64.72,5G,San Diego,CA,351,280,7
7504d856,1715,4208.88,Postpaid,22.54,4G,Houston,TX,78,24,3
59950821,927,419.61,Postpaid,60.75,4G,San Antonio,TX,227,260,3
a4b0a21e,1973,1751.08,Postpaid,186.33,5G,Los Angeles,CA,416,40,8
4c5d58bc,925,1231.71,Prepaid,131.69,4G,San Diego,CA,311,161,4
f76d28cf,1699,379.08,Postpaid,196.06,3G,Houston,TX,99,254,7
5a1471aa,542,1117.5,Prepaid,75.19,3G,San Jose,CA,49,130,7
89d5888d,1899,4820.87,Prepaid,196.73,3G,New York,NY,412,49,3
f3fa29c9,3122,1464.68,Postpaid,181.17,5G,Los Angeles,CA,45,180,3
9ff2de6e,1677,4034.5,Prepaid,113.79,3G,Dallas,TX,213,169,8
1b2f0f29,3443,4575.94,Prepaid,148.99,3G,Dallas,TX,29,149,3
0e8e4ff0,3205,1913.09,Postpaid,185.31,3G,Los Angeles,CA,6,21,0
c9986efc,1027,1908.49,Prepaid,187.73,4G,Chicago,IL,371,114,3
f78ceb01,3372,3218.17,Prepaid,197.79,4G,Chicago,IL,482,18,2
b0d781b3,762,3206.66,Prepaid,42.72,4G,Phoenix,AZ,445,279,8
2bf8e57b,1535,2954.95,Postpaid,33.42,5G,New York,NY,394,123,2
df712509,2437,4107.56,Postpaid,194.32,4G,Houston,TX,63,201,4
da66aab6,2579,3682.84,Prepaid,47.85,5G,San Jose,CA,45,141,8
d617ebb3,2602,4070.02,Prepaid,188.01,4G,San Diego,CA,141,138,7
6bdf9701,1507,1541.89,Postpaid,10.59,5G,San Antonio,TX,33,229,6
d31c50a6,3517,2955.2,Postpaid,116.49,5G,Houston,TX,229,50,7
35b783fc,692,773.19,Prepaid,103.72,4G,San Jose,CA,349,186,10
97e04562,917,1863.1,Postpaid,35.52,3G,Houston,TX,153,234,0
719bdba8,312,495.39,Postpaid,197.41,3G,Dallas,TX,208,119,0
9a4c4287,642,4176.87,Postpaid,55.48,4G,Philadelphia,PA,433,25,2
0734b8cd,2677,236.55,Prepaid,166.06,4G,New York,NY,232,7,10
939687e7,152,4678.92,Prepaid,156.77,5G,Los Angeles,CA,42,232,10
c164d0c8,1151,4405.5,Prepaid,126.17,4G,Philadelphia,PA,355,117,0
b457d260,872,4255.13,Prepaid,79.46,5G,Dallas,TX,388,2,4
b81e2e8a,2417,2081.12,Postpaid,25.23,5G,New York,NY,446,209,2
26e73e02,593,538.81,Postpaid,56.59,5G,Phoenix,AZ,339,186,10
a02053dd,2312,1175.32,Postpaid,69.95,3G,New York,NY,157,197,8
fa676157,1123,2617.81,Prepaid,169.4,3G,San Diego,CA,213,290,10
ffc01e16,3481,4493.0,Prepaid,20.01,5G,San Antonio,TX,57,19,3
6e735dbc,987,1717.82,Prepaid,102.14,5G,New York,NY,464,216,9
df919677,3370,4239.86,Postpaid,11.25,4G,San Antonio,TX,446,170,10
c65c049e,2516,2575.11,Postpaid,110.31,3G,New York,NY,178,241,6
05289eb4,1576,2179.72,Postpaid,149.38,4G,New York,NY,134,154,10
0bc41713,3413,4604.73,Postpaid,157.62,3G,San Jose,CA,341,204,0
d1984234,2347,1810.25,Postpaid,173.39,4G,San Jose,CA,312,8,10
bcad73ec,3243,659.39,Postpaid,89.65,3G,Houston,TX,365,90,10
6e8500f5,2020,4062.97,Postpaid,138.34,3G,Chicago,IL,485,234,1
261d4391,274,958.71,Prepaid,45.46,5G,Phoenix,AZ,218,177,3
0c2c1779,2517,1332.29,Postpaid,44.09,3G,Chicago,IL,349,298,3
2bada1b0,2581,2157.24,Prepaid,176.92,3G,San Jose,CA,197,221,5
f123579b,3050,629.16,Postpaid,82.68,4G,Philadelphia,PA,194,224,10
b69cd7e9,2083,948.15,Postpaid,62.46,3G,Phoenix,AZ,471,166,3
b31dd8b0,3325,2049.27,Postpaid,94.07,4G,Chicago,IL,70,108,10
8372176f,2839,4113.46,Postpaid,174.7,3G,San Antonio,TX,322,73,3
1c16fc13,3110,361.78,Postpaid,144.94,5G,Dallas,TX,452,262,6
0ab1dee9,3568,2919.63,Postpaid,143.34,3G,Chicago,IL,122,202,7
1fc90558,449,2874.32,Prepaid,191.53,5G,San Jose,CA,357,75,7
7c4d0c27,2492,1481.72,Prepaid,160.82,5G,Phoenix,AZ,80,60,6
6288fcd8,3285,2495.97,Postpaid,192.64,5G,New York,NY,7,296,10
7efdcad9,791,1726.92,Postpaid,191.54,5G,Houston,TX,108,95,4
2aee812f,1363,4062.22,Prepaid,41.25,4G,Los Angeles,CA,237,72,7
f3ea5a36,2514,3520.48,Prepaid,164.99,3G,Houston,TX,212,78,3
411d368d,2709,4375.66,Postpaid,58.41,5G,San Diego,CA,216,78,3
84c0e867,1379,2340.96,Postpaid,31.53,4G,San Jose,CA,19,55,9
c7350e80,654,2426.38,Prepaid,195.47,5G,Los Angeles,CA,79,112,2
583e7fc9,1265,795.46,Prepaid,134.14,4G,Dallas,TX,69,118,0
c0814117,299,2413.09,Prepaid,19.08,5G,Los Angeles,CA,296,45,8
ffb6cde3,2706,1495.1,Postpaid,110.11,4G,Chicago,IL,37,48,2
8f9cb79f,3058,300.06,Prepaid,75.99,4G,Chicago,IL,45,45,3
5b0429e3,2083,2716.4,Postpaid,41.14,3G,Chicago,IL,346,26,6
5c032bbd,722,1786.21,Postpaid,37.03,5G,San Jose,CA,409,222,2
3362e45b,1120,4892.13,Postpaid,16.48,4G,Los Angeles,CA,167,110,3
761f7194,3365,2288.52,Prepaid,95.85,5G,Chicago,IL,187,178,7
85baefce,2228,4679.14,Postpaid,169.04,5G,Philadelphia,PA,124,169,4
b5bb3760,126,3421.62,Prepaid,151.06,3G,Phoenix,AZ,350,242,7
14d25529,1551,1391.33,Prepaid,19.29,5G,Los Angeles,CA,89,67,10
7ea9cfec,1408,3062.14,Postpaid,53.84,3G,New York,NY,229,276,7
66a929d4,1790,1813.55,Postpaid,147.65,5G,Dallas,TX,339,211,4
165fad07,1018,660.31,Postpaid,41.13,5G,New York,NY,378,43,6
e07a16d4,2846,3043.6,Prepaid,39.64,4G,San Antonio,TX,106,232,6
b6b18554,1469,4717.17,Postpaid,59.3,5G,Los Angeles,CA,266,59,5
6bd53e27,3076,1992.68,Prepaid,179.17,5G,San Antonio,TX,290,65,5
4b8b112d,867,4383.86,Postpaid,139.35,3G,Los Angeles,CA,282,147,2
1a3acf7e,1389,2587.51,Postpaid,172.47,3G,New York,NY,229,84,2
3b2f55ad,2790,2471.34,Prepaid,128.37,4G,New York,NY,100,290,9
e68c59aa,3517,1455.62,Postpaid,158.62,4G,Dallas,TX,195,286,2
ce72d11a,1903,2547.67,Prepaid,186.03,4G,New York,NY,98,59,7
30065ec0,3594,797.22,Prepaid,16.03,5G,Dallas,TX,222,88,10
d1032414,1596,4261.72,Postpaid,97.88,4G,Phoenix,AZ,83,256,9
10e0f3b5,1647,4423.86,Postpaid,18.23,5G,San Diego,CA,231,141,7
7c926e3d,1828,1681.38,Postpaid,140.48,5G,Houston,TX,71,95,7
5ddee7c5,3420,2351.19,Postpaid,164.71,4G,Houston,TX,148,286,4
5d33ae8c,453,3351.75,Postpaid,62.12,4G,New York,NY,24,146,8
e1c08f8f,2434,2818.23,Postpaid,158.83,3G,Philadelphia,PA,25,171,10
c8623633,375,1696.27,Postpaid,108.2,3G,Philadelphia,PA,32,246,10
04eb91db,2015,2926.63,Postpaid,51.69,4G,Dallas,TX,268,225,9
d0dedabc,1413,4081.86,Prepaid,111.58,3G,New York,NY,443,9,9
1eb1becb,1527,4778.6,Prepaid,141.05,4G,San Antonio,TX,54,140,8
9499091a,2963,2958.89,Prepaid,51.81,4G,Chicago,IL,334,6,4
ff3f2ae1,1801,903.57,Postpaid,93.44,4G,New York,NY,178,2,3
259101d2,1888,2586.81,Prepaid,128.61,4G,Los Angeles,CA,332,103,5
b70c9a7b,2520,4414.56,Prepaid,63.21,5G,Phoenix,AZ,493,191,3
fd88983c,2392,1533.38,Postpaid,71.92,4G,Chicago,IL,287,256,2
5f002e58,3179,2342.0,Prepaid,159.35,5G,Phoenix,AZ,45,189,1
044519b0,1766,2991.18,Postpaid,77.43,4G,San Diego,CA,24,89,9
19f182a0,2231,3805.08,Prepaid,26.69,3G,San Antonio,TX,124,285,2
600df458,3457,3293.65,Postpaid,47.42,3G,Philadelphia,PA,109,296,10
c8b430d4,159,788.74,Postpaid,24.99,3G,Chicago,IL,410,192,10
318c3d3f,3456,4501.6,Postpaid,133.61,4G,Houston,TX,328,82,7
ec902de1,3383,989.2,Prepaid,194.93,5G,Chicago,IL,381,151,4
48e79af3,1766,2589.87,Prepaid,177.36,3G,San Diego,CA,50,14,9
20139f41,819,3004.84,Prepaid,179.66,5G,Dallas,TX,436,32,8
a7c198c3,1179,1756.32,Postpaid,111.38,3G,Chicago,IL,123,267,9
c3e2cd74,1844,4006.77,Postpaid,182.2,3G,Phoenix,AZ,109,177,8
da06aec6,1955,170.93,Postpaid,72.0,3G,Philadelphia,PA,487,100,10
6a6b11d9,1176,1016.3,Prepaid,180.17,3G,New York,NY,427,145,10
43174be5,2126,4.1,Prepaid,12.86,4G,San Diego,CA,454,240,0
c492e297,3131,3249.08,Prepaid,28.99,5G,Chicago,IL,89,201,1
12b9d6b3,1081,2195.88,Postpaid,155.2,5G,Phoenix,AZ,332,23,2
f6b08faf,1494,809.09,Postpaid,44.04,4G,San Antonio,TX,470,25,2
11a6d9ab,605,2341.97,Prepaid,173.33,5G,Philadelphia,PA,330,284,9
f5501c18,3192,1448.68,Prepaid,186.77,3G,San Diego,CA,257,188,10
b8b2cd07,3101,709.0,Postpaid,65.81,4G,Chicago,IL,244,226,1
bc276453,1825,3661.44,Prepaid,28.23,5G,San Jose,CA,30,150,8
11a01386,613,106.75,Postpaid,69.45,4G,Philadelphia,PA,184,119,2
ccd84881,2346,2571.75,Prepaid,180.05,4G,New York,NY,336,167,8
0c462331,1308,4160.62,Prepaid,73.09,4G,Chicago,IL,28,150,9
7f87cbbc,80,1454.25,Prepaid,126.78,5G,San Jose,CA,344,4,9
dd22f5f4,1932,4702.7,Prepaid,85.19,4G,San Diego,CA,334,105,4
93481bb2,304,2439.94,Postpaid,168.06,5G,San Jose,CA,148,186,9
c77c9b3f,2225,3867.7,Postpaid,123.27,5G,Chicago,IL,492,269,5
24999d95,2477,4483.74,Postpaid,133.94,4G,Phoenix,AZ,206,10,2
e5488faf,738,1010.0,Prepaid,11.94,3G,Philadelphia,PA,409,180,9
feee4d43,3014,1927.51,Prepaid,131.06,3G,San Jose,CA,39,93,8
57e153f0,1617,4710.42,Postpaid,127.58,4G,Houston,TX,384,179,6
b915b8c3,770,4708.31,Prepaid,188.42,4G,Los Angeles,CA,299,62,0
761af2e7,1091,4641.77,Prepaid,157.96,5G,San Diego,CA,49,30,3
3fd6188c,874,1399.93,Prepaid,113.6,4G,Philadelphia,PA,316,49,2
4fad12d7,510,812.24,Postpaid,26.55,5G,San Jose,CA,82,17,0
f2f35af1,1128,4806.82,Postpaid,119.3,3G,Philadelphia,PA,100,226,1
0c910095,151,3591.43,Prepaid,115.87,4G,Dallas,TX,368,170,10
6411069a,1471,4933.82,Prepaid,76.2,5G,San Jose,CA,484,197,9
f7c90483,526,2094.47,Postpaid,110.21,5G,Los Angeles,CA,19,268,1
6b19e64f,759,3244.38,Postpaid,155.44,4G,Los Angeles,CA,266,145,3
1dbad2bf,332,72.84,Postpaid,133.15,4G,Chicago,IL,135,212,8
77d43eb1,540,3466.58,Prepaid,38.78,5G,New York,NY,201,183,8
f0d82c4f,1732,1572.02,Prepaid,37.22,3G,Los Angeles,CA,451,233,3
0e16c688,486,619.33,Prepaid,36.07,5G,Phoenix,AZ,378,12,7
31656b11,759,871.35,Postpaid,28.01,5G,Chicago,IL,253,268,2
37221511,2244,4768.25,Prepaid,38.07,5G,Phoenix,AZ,154,16,4
575f6387,1731,479.63,Prepaid,79.09,4G,San Diego,CA,122,177,1
82ebd42b,269,7.55,Postpaid,153.23,3G,Houston,TX,375,89,3
a2a6206d,976,2391.37,Prepaid,106.48,5G,Dallas,TX,423,92,7
9f52734a,705,2510.33,Prepaid,103.36,3G,Dallas,TX,76,233,10
59e7d757,2156,2722.93,Prepaid,80.27,4G,Chicago,IL,143,131,4
4484de95,2813,4351.4,Prepaid,41.5,4G,San Jose,CA,72,25,5
7836e7c5,1045,115.61,Prepaid,120.07,4G,San Jose,CA,14,294,1
a22e4b0e,2411,4412.8,Postpaid,153.02,3G,San Jose,CA,106,136,2
6e9d93e4,2984,675.6,Postpaid,144.4,3G,Houston,TX,453,278,6
5e4e9cf8,444,4987.68,Prepaid,108.36,3G,Los Angeles,CA,247,205,9
28654d31,310,2742.88,Postpaid,151.53,4G,Houston,TX,327,56,4
fb6742c1,3147,4946.35,Prepaid,169.34,5G,New York,NY,398,19,7
dee4fd7b,3058,1920.11,Postpaid,12.5,5G,San Diego,CA,30,62,10
4cb4595d,1760,509.79,Prepaid,152.86,3G,San Jose,CA,489,273,10
56b954cf,2210,4204.96,Postpaid,78.5,3G,Philadelphia,PA,188,294,10
fe6bbcc8,831,4206.75,Prepaid,167.17,4G,Dallas,TX,109,142,5
125db342,3584,3240.1,Postpaid,181.58,4G,Dallas,TX,293,91,3
b141fd9a,3286,4419.95,Postpaid,199.11,3G,Chicago,IL,343,42,1
6cd779f1,1451,3026.86,Prepaid,97.0,3G,Houston,TX,471,163,0
53ace8b0,608,2176.7,Prepaid,144.44,5G,Dallas,TX,99,281,1
406235b0,3588,975.5,Prepaid,199.92,5G,Houston,TX,487,45,4
e899f3b7,2412,4808.23,Prepaid,187.6,4G,Phoenix,AZ,26,102,3
f9608635,1817,384.32,Postpaid,49.76,3G,Philadelphia,PA,51,125,4
6018fa61,1251,3171.91,Postpaid,31.46,3G,New York,NY,392,283,3
365f2098,1806,254.22,Prepaid,93.95,3G,San Antonio,TX,105,100,6
2c995f78,3220,3204.97,Postpaid,16.54,4G,San Diego,CA,208,218,6
004284bb,3001,1316.59,Prepaid,34.79,5G,San Jose,CA,302,231,7
4a220d42,352,4682.05,Prepaid,181.28,5G,Philadelphia,PA,135,297,1
5ba85d9f,3361,438.7,Postpaid,187.1,5G,San Antonio,TX,374,176,10
392e2f07,670,1777.67,Postpaid,66.46,3G,San Antonio,TX,420,225,10
e7381460,2997,4100.23,Postpaid,65.04,3G,San Diego,CA,168,38,7
ec0c5bb7,1929,4501.68,Postpaid,159.43,4G,Houston,TX,258,27,3
f61267c5,3051,152.09,Postpaid,188.59,3G,San Antonio,TX,481,26,3
5386b657,3077,561.43,Postpaid,89.12,3G,San Jose,CA,268,10,10
6d6a6673,3501,2573.31,Postpaid,120.8,4G,Los Angeles,CA,218,73,5
0906e852,3256,3068.45,Postpaid,69.08,4G,New York,NY,334,277,0
93dcedf0,3053,4881.36,Postpaid,88.94,4G,Dallas,TX,196,178,4
5df133b3,2030,3875.3,Postpaid,15.01,5G,Chicago,IL,158,158,7
9bdfcd33,1317,2023.59,Prepaid,137.99,5G,San Diego,CA,489,16,6
d9976d20,3467,4608.55,Prepaid,128.27,4G,Philadelphia,PA,5,148,6
8b8817ec,2317,2723.05,Prepaid,185.42,5G,Dallas,TX,300,135,3
1cf3f7db,1081,2311.28,Prepaid,74.65,5G,Philadelphia,PA,50,196,8
c04a7449,2720,359.47,Postpaid,103.61,3G,Los Angeles,CA,323,21,8
b4a6c0db,107,3536.06,Postpaid,24.18,5G,Dallas,TX,88,12,10
ba33236f,2848,2150.13,Prepaid,14.75,3G,Dallas,TX,444,204,5
61d405e4,2426,2154.46,Postpaid,119.34,5G,Chicago,IL,452,148,6
bde13134,3383,2422.15,Prepaid,132.55,5G,Chicago,IL,296,4,9
57332895,3497,1048.11,Prepaid,30.28,5G,Chicago,IL,487,59,7
f4270049,2853,2848.98,Prepaid,30.13,4G,New York,NY,307,160,2
a608eb72,2320,3493.4,Prepaid,116.06,4G,Dallas,TX,343,222,10
eba8cce7,2860,3072.05,Prepaid,79.16,3G,San Antonio,TX,381,171,2
0213cee4,637,316.59,Postpaid,53.81,5G,San Jose,CA,64,95,2
05d2241f,1089,4075.37,Prepaid,130.8,5G,Philadelphia,PA,232,188,2
4e28ee82,2597,627.73,Postpaid,87.38,4G,Chicago,IL,346,222,8
4ebc0eb8,1778,4849.99,Prepaid,86.15,4G,Chicago,IL,68,256,2
5dbb77c1,3403,179.41,Prepaid,15.36,5G,Philadelphia,PA,371,219,10
7a40a19a,2050,4134.07,Prepaid,87.01,3G,Los Angeles,CA,187,124,6
aa17342d,761,3437.09,Prepaid,151.58,3G,Philadelphia,PA,317,24,2
ec0993f7,1924,2802.4,Postpaid,116.97,4G,Houston,TX,264,293,3
dade8924,2487,4316.25,Prepaid,145.59,3G,Los Angeles,CA,489,170,1
1a31ac3c,2545,3967.01,Postpaid,99.07,3G,San Antonio,TX,167,220,6
386d9596,2101,4299.43,Postpaid,83.51,4G,San Antonio,TX,212,210,10
41a84dc5,806,2386.51,Postpaid,179.83,5G,Dallas,TX,229,139,10
5c653f2b,3193,857.92,Prepaid,175.26,3G,Houston,TX,178,237,7
b97a4ddd,2650,773.55,Prepaid,82.83,5G,New York,NY,113,2,4
de28d124,2658,3471.7,Postpaid,189.92,3G,Chicago,IL,318,86,4
6726fc5c,510,1155.14,Prepaid,99.47,3G,Los Angeles,CA,323,182,10
b1f45c41,2876,4419.12,Postpaid,182.21,3G,Los Angeles,CA,466,19,4
f86666f4,581,1692.87,Prepaid,164.99,3G,Los Angeles,CA,138,211,3
deec12a5,3448,4982.74,Prepaid,147.44,4G,Houston,TX,179,211,2
2f925693,295,4877.35,Postpaid,62.97,5G,San Diego,CA,77,284,10
27887c06,3439,1914.23,Postpaid,66.5,5G,San Antonio,TX,397,23,10
b4913981,3521,2038.99,Postpaid,137.03,4G,San Antonio,TX,309,202,4
72961ab7,2756,3486.71,Postpaid,30.19,3G,San Diego,CA,351,262,4
9fcd3faf,339,4510.97,Postpaid,125.35,3G,Chicago,IL,325,107,4
78d20173,2837,490.59,Prepaid,193.79,3G,New York,NY,212,0,9
fb320656,2402,1565.84,Prepaid,182.43,4G,Philadelphia,PA,105,244,1
9b0ef96f,778,3586.89,Prepaid,180.71,5G,Phoenix,AZ,58,212,2
bb40a4b4,990,765.97,Postpaid,101.17,5G,San Jose,CA,438,172,9
5c17fd4c,2571,2897.72,Postpaid,26.14,4G,San Diego,CA,439,299,6
2262e754,207,505.43,Prepaid,12.42,3G,Los Angeles,CA,242,206,6
9e2c0bb1,1925,2509.22,Prepaid,45.97,5G,Philadelphia,PA,40,185,4
8709280b,2286,3311.23,Postpaid,178.19,4G,Dallas,TX,442,27,4
a5ab98ef,2267,1938.81,Postpaid,198.95,5G,San Diego,CA,255,270,6
10812cb2,3051,3954.58,Prepaid,196.31,4G,Los Angeles,CA,301,47,9
6bf1e8e4,1020,4671.46,Postpaid,121.65,3G,Los Angeles,CA,433,222,2
eb51d87d,2752,4190.25,Postpaid,40.1,3G,Los Angeles,CA,251,7,5
723e1fe7,1461,1443.2,Prepaid,52.87,4G,Chicago,IL,325,3,10
154a5237,3427,2517.96,Postpaid,191.67,3G,New York,NY,211,114,10
b7098c10,622,2478.36,Postpaid,112.2,3G,Los Angeles,CA,280,43,4
34deb8a5,2455,2390.27,Prepaid,184.71,4G,San Jose,CA,396,30,8
eb14440d,3199,794.07,Postpaid,168.91,3G,Chicago,IL,205,136,10
e0306fa7,2837,1078.61,Prepaid,119.45,5G,Los Angeles,CA,275,283,9
abb25921,463,2431.33,Prepaid,129.32,4G,San Antonio,TX,399,231,5
92df6e5b,508,3900.17,Postpaid,88.9,5G,San Diego,CA,70,32,3
9db1d2e5,3124,2924.55,Postpaid,41.08,5G,San Jose,CA,167,175,6
17a867fa,2174,1647.4,Prepaid,190.97,3G,Dallas,TX,34,293,0
8d12d439,2042,4825.36,Postpaid,64.87,4G,San Jose,CA,447,82,0
027e5fe9,2170,2064.87,Prepaid,179.06,4G,Houston,TX,116,141,7
439d0875,168,2194.67,Prepaid,126.12,3G,San Jose,CA,115,276,5
3bdd2466,3056,993.27,Postpaid,87.06,5G,San Antonio,TX,377,163,0
69e8ccd9,2562,991.98,Prepaid,76.08,3G,San Antonio,TX,89,266,5
07fa2baa,229,404.42,Postpaid,152.82,5G,Houston,TX,264,276,10
f8250984,1041,4508.16,Prepaid,137.89,5G,Los Angeles,CA,85,24,2
6af22e44,1796,832.6,Prepaid,178.89,5G,Chicago,IL,421,192,7
89936933,2184,1388.98,Prepaid,153.08,4G,New York,NY,157,174,8
e88b8e9a,2550,3404.78,Prepaid,154.78,4G,Dallas,TX,404,143,7
cd4b27d0,1677,4093.17,Postpaid,26.41,3G,Los Angeles,CA,280,119,4
1a6baa4e,1252,3218.64,Postpaid,115.24,5G,San Antonio,TX,290,71,8
f94c24aa,61,4685.4,Postpaid,107.87,5G,Phoenix,AZ,361,120,6
0570a3cc,924,2354.75,Postpaid,186.48,5G,Houston,TX,280,208,7
39b92bd1,2254,299.86,Prepaid,135.05,5G,San Diego,CA,415,151,10
cf53dfb3,3219,371.29,Postpaid,153.32,5G,San Antonio,TX,305,238,9
5ec60f58,925,2594.13,Prepaid,190.49,3G,San Antonio,TX,39,291,3
70f3a62c,3032,4937.99,Prepaid,11.56,3G,Dallas,TX,346,248,4
50218498,40,4638.14,Prepaid,61.68,5G,Dallas,TX,479,19,5
1ba43d33,2639,3005.13,Prepaid,124.58,4G,New York,NY,121,205,8
6081d9ec,1280,3053.15,Postpaid,183.46,3G,Dallas,TX,373,162,5
4bc94c76,519,1992.17,Prepaid,76.39,5G,New York,NY,19,294,10
774cfdf5,2649,3525.59,Prepaid,148.58,5G,Philadelphia,PA,96,218,1
98425fa6,2286,2173.68,Prepaid,109.02,4G,Los Angeles,CA,391,242,9
a1db3a36,588,1154.73,Prepaid,98.85,3G,Los Angeles,CA,89,145,2
6a242cad,2596,4218.76,Prepaid,84.54,5G,New York,NY,61,46,1
7e6d2a34,524,3129.1,Postpaid,161.9,4G,Dallas,TX,138,252,4
654bf788,2772,2778.0,Prepaid,12.14,5G,San Antonio,TX,331,167,9
aae09a1a,2484,2077.23,Prepaid,26.26,4G,Dallas,TX,355,42,0
e0cbbd9c,762,3431.52,Postpaid,30.3,4G,Dallas,TX,374,12,0
