Customer_ID,Age,Gender,Income,Service_Usage,Purchase_History,Segment
8845,27,Female,69284,62,73,High-Value
8846,50,Female,102368,14,55,Low-Value
8847,57,Female,108327,73,486,High-Value
8848,33,Female,30022,11,243,High-Value
8849,62,Female,95886,67,302,High-Value
8850,52,Female,97354,12,353,Medium-Value
8851,20,Male,53617,35,410,Low-Value
8852,22,Male,140045,39,448,High-Value
8853,43,Female,89498,32,464,Medium-Value
8854,28,Female,78824,14,393,High-Value
8855,24,Male,143780,65,215,Medium-Value
8856,27,Female,90390,27,15,High-Value
8857,59,Female,54307,60,147,High-Value
8858,69,Female,136587,43,490,Medium-Value
8859,51,Female,149884,65,144,Low-Value
8860,20,Female,88480,55,25,Low-Value
8861,25,Male,139645,93,99,Medium-Value
8862,48,Male,42327,88,179,High-Value
8863,28,Female,23244,81,333,High-Value
8864,62,Male,42720,35,174,Medium-Value
8865,24,Female,45090,95,263,Low-Value
8866,62,Female,84277,32,290,Low-Value
8867,19,Female,131559,19,58,Medium-Value
8868,23,Female,119895,95,334,Medium-Value
8869,58,Female,142641,39,279,Medium-Value
8870,49,Female,68536,20,407,Medium-Value
8871,37,Female,27855,28,145,Medium-Value
8872,51,Female,142483,3,397,High-Value
8873,67,Female,142963,32,122,High-Value
8874,33,Male,138430,86,27,High-Value
8875,42,Female,147773,58,66,Medium-Value
8876,29,Male,136815,54,101,Medium-Value
8877,24,Male,21601,42,414,Low-Value
8878,56,Female,51952,15,388,Low-Value
8879,34,Male,131113,83,94,Low-Value
8880,62,Female,70374,62,67,High-Value
8881,28,Female,25690,31,250,Medium-Value
8882,23,Female,32521,61,142,Medium-Value
8883,40,Female,120146,26,267,Low-Value
8884,44,Male,96019,69,40,High-Value
8885,63,Male,28058,57,215,High-Value
8886,23,Female,33704,20,489,Medium-Value
8887,55,Male,78933,66,496,Low-Value
8888,19,Male,91101,21,480,Low-Value
8889,39,Male,63856,60,131,Medium-Value
8890,37,Female,57256,63,490,Low-Value
8891,42,Male,77352,51,1,High-Value
8892,32,Male,147588,92,9,Medium-Value
8893,66,Male,50615,84,368,Low-Value
8894,46,Female,141638,39,329,High-Value
8895,25,Male,127210,11,380,High-Value
8896,54,Male,21927,57,332,Low-Value
8897,66,Female,35512,3,385,Medium-Value
8898,69,Male,28301,37,144,Low-Value
8899,50,Female,106849,84,350,High-Value
8900,39,Female,93993,96,328,Medium-Value
8901,67,Female,91028,25,494,Medium-Value
8902,64,Female,88759,21,302,Low-Value
8903,22,Female,108047,80,138,High-Value
8904,56,Female,106991,42,417,Medium-Value
8905,35,Male,83058,1,358,High-Value
8906,55,Female,119258,23,297,Low-Value
8907,54,Male,84926,24,179,High-Value
8908,47,Male,43434,47,278,High-Value
8909,68,Female,50341,89,144,Medium-Value
8910,48,Male,127845,7,339,Medium-Value
8911,27,Male,35007,38,459,High-Value
8912,32,Male,119878,47,190,High-Value
8913,59,Female,46799,35,437,Low-Value
8914,65,Male,75820,78,331,High-Value
8915,61,Male,35674,62,270,High-Value
8916,35,Female,35426,73,487,High-Value
8917,40,Male,92631,3,187,Low-Value
8918,50,Male,64791,20,154,High-Value
8919,33,Male,109640,97,172,Low-Value
8920,55,Female,23255,44,404,Low-Value
8921,52,Male,53826,32,468,Medium-Value
8922,51,Male,120261,26,247,High-Value
8923,45,Female,108568,48,389,Medium-Value
8924,19,Female,24944,5,449,Low-Value
8925,47,Female,57826,59,11,Low-Value
8926,30,Male,50497,61,47,Low-Value
8927,58,Female,47723,49,266,High-Value
8928,33,Female,55287,30,317,Medium-Value
8929,22,Female,31845,17,111,High-Value
8930,45,Male,109833,70,476,Medium-Value
8931,56,Female,88106,58,301,Medium-Value
8932,62,Female,113039,63,303,High-Value
8933,37,Female,92986,61,418,High-Value
8934,41,Female,105807,63,374,High-Value
8935,44,Female,126007,15,397,Medium-Value
8936,47,Male,75569,1,492,Low-Value
8937,62,Male,101434,13,473,Medium-Value
8938,44,Female,99925,48,279,Low-Value
8939,43,Female,133718,34,292,High-Value
8940,24,Female,45463,30,447,High-Value
8941,59,Male,20744,19,252,High-Value
8942,64,Male,108340,64,76,Medium-Value
8943,55,Male,56282,66,175,Medium-Value
8944,22,Male,72082,57,109,Low-Value
8945,40,Female,74689,44,450,Medium-Value
8946,45,Female,96407,12,340,Medium-Value
8947,51,Female,99072,40,336,High-Value
8948,32,Female,108633,24,14,High-Value
8949,49,Male,84766,11,181,High-Value
8950,43,Female,85711,66,322,Medium-Value
8951,65,Male,135253,1,433,Medium-Value
8952,48,Male,23217,58,272,High-Value
8953,36,Female,100642,28,452,Medium-Value
8954,26,Male,50359,68,43,Medium-Value
8955,46,Male,132000,94,461,High-Value
8956,68,Female,73509,59,102,Medium-Value
8957,56,Male,81970,71,113,Low-Value
8958,21,Male,42357,22,193,High-Value
8959,20,Female,62354,90,9,Medium-Value
8960,46,Male,58570,29,149,High-Value
8961,69,Male,27034,89,338,Low-Value
8962,28,Female,36263,74,491,Low-Value
8963,50,Male,62180,84,224,Medium-Value
8964,55,Female,70099,78,110,High-Value
8965,28,Male,94312,97,354,Medium-Value
8966,44,Male,129358,69,84,High-Value
8967,50,Female,95348,45,43,High-Value
8968,38,Female,105275,70,66,Medium-Value
8969,56,Male,46925,86,388,High-Value
8970,48,Female,139939,17,379,High-Value
8971,55,Male,39575,79,109,Low-Value
8972,63,Female,42231,39,102,Medium-Value
8973,19,Male,96935,40,135,High-Value
8974,44,Male,67731,28,86,Medium-Value
8975,53,Male,43100,2,84,Low-Value
8976,28,Male,30768,82,442,High-Value
8977,64,Male,149057,27,227,Medium-Value
8978,35,Female,118835,21,260,Low-Value
8979,18,Female,135919,87,380,Medium-Value
8980,52,Male,79337,7,20,High-Value
8981,52,Male,136385,61,35,High-Value
8982,48,Female,138058,52,353,Low-Value
8983,45,Female,70697,48,243,Low-Value
8984,56,Female,31357,19,443,Low-Value
8985,18,Female,86973,73,469,Low-Value
8986,42,Female,44946,12,429,Medium-Value
8987,60,Male,106424,94,270,Low-Value
8988,55,Male,91038,71,223,Medium-Value
8989,37,Female,125912,2,406,Low-Value
8990,20,Female,75149,17,304,High-Value
8991,68,Female,25566,75,158,Low-Value
8992,19,Female,142474,76,285,High-Value
8993,35,Female,61576,3,36,High-Value
8994,61,Female,73318,21,497,Medium-Value
8995,27,Female,89550,78,298,Medium-Value
8996,22,Female,147059,79,29,High-Value
8997,26,Female,71408,51,391,Low-Value
8998,19,Male,73506,10,416,Medium-Value
8999,51,Female,137998,55,397,Low-Value
9000,55,Female,99149,36,255,Low-Value
9001,48,Male,60167,51,397,Medium-Value
9002,27,Male,53699,74,438,High-Value
9003,67,Male,137017,17,142,High-Value
9004,29,Female,69545,89,134,Medium-Value
9005,53,Female,120769,61,144,Medium-Value
9006,38,Female,72429,91,297,Medium-Value
9007,66,Female,133927,97,436,Medium-Value
9008,64,Male,107350,75,368,High-Value
9009,23,Female,43386,13,341,Medium-Value
9010,65,Female,79273,65,245,High-Value
9011,66,Male,132312,95,254,Low-Value
9012,20,Female,61585,97,364,High-Value
9013,27,Female,124292,85,400,Medium-Value
9014,22,Female,27509,80,5,High-Value
9015,63,Female,107852,87,408,Low-Value
9016,43,Male,131153,74,427,Medium-Value
9017,38,Male,96607,48,449,High-Value
9018,62,Male,113278,97,266,Medium-Value
9019,43,Male,132385,86,491,Low-Value
9020,55,Female,98764,70,239,Low-Value
9021,61,Female,97150,47,250,High-Value
9022,43,Female,95837,10,443,Low-Value
9023,25,Male,144045,57,291,High-Value
9024,22,Male,83305,80,31,High-Value
9025,32,Male,121085,13,120,Medium-Value
9026,33,Female,62851,61,79,High-Value
9027,18,Female,96910,58,395,Low-Value
9028,33,Male,54407,84,9,Low-Value
9029,54,Male,66606,68,450,High-Value
9030,20,Female,127277,84,44,High-Value
9031,69,Female,99518,86,372,Medium-Value
9032,64,Female,116794,29,222,Medium-Value
9033,48,Male,65652,16,144,Low-Value
9034,30,Male,30248,63,120,Low-Value
9035,33,Male,30515,47,432,Medium-Value
9036,60,Male,120578,43,53,High-Value
9037,38,Female,112345,23,65,Low-Value
9038,19,Female,30830,30,176,High-Value
9039,44,Female,80631,57,70,Low-Value
9040,55,Male,120784,30,302,High-Value
9041,43,Female,145496,67,121,Medium-Value
9042,55,Female,26799,56,377,High-Value
9043,63,Female,94083,24,203,Medium-Value
9044,42,Female,117098,77,289,Medium-Value
9045,28,Female,34328,96,180,Medium-Value
9046,25,Male,32679,76,81,Low-Value
9047,25,Female,41058,8,55,Medium-Value
9048,50,Female,146226,88,179,High-Value
9049,24,Male,117773,44,98,Low-Value
9050,55,Male,66696,80,110,Low-Value
9051,38,Female,105442,96,424,High-Value
9052,25,Female,128963,34,153,Low-Value
9053,68,Female,58872,35,447,Low-Value
9054,38,Female,74971,96,406,Medium-Value
9055,37,Male,102083,50,474,High-Value
9056,25,Female,43306,17,125,Medium-Value
9057,63,Male,48210,2,91,Medium-Value
9058,48,Female,65693,90,294,Medium-Value
9059,67,Female,48239,54,393,Medium-Value
9060,46,Female,113366,44,37,Low-Value
9061,65,Male,88917,81,5,Medium-Value
9062,26,Female,120368,49,338,High-Value
9063,32,Female,124893,2,150,Low-Value
9064,47,Male,114377,72,366,Medium-Value
9065,43,Female,27447,70,396,High-Value
9066,27,Male,105904,9,316,Medium-Value
9067,46,Female,40271,1,172,High-Value
9068,33,Male,85875,69,406,Low-Value
9069,53,Male,139509,9,262,Medium-Value
9070,37,Male,138469,14,484,Low-Value
9071,62,Female,105510,27,27,High-Value
9072,54,Male,112045,9,495,Low-Value
9073,39,Male,123434,36,55,Medium-Value
9074,24,Female,76843,93,399,Medium-Value
9075,40,Male,46221,84,320,Low-Value
9076,58,Female,147108,79,249,Medium-Value
9077,57,Female,84388,3,273,Medium-Value
9078,46,Male,112799,23,259,High-Value
9079,33,Male,76467,73,266,Medium-Value
9080,55,Female,93269,30,191,Low-Value
9081,45,Male,131414,19,63,Low-Value
9082,65,Male,90585,67,345,Medium-Value
9083,55,Male,63086,50,446,Low-Value
9084,48,Male,130937,48,341,Medium-Value
9085,31,Female,106624,3,104,Medium-Value
9086,50,Female,101144,98,393,Medium-Value
9087,26,Male,20638,66,408,Medium-Value
9088,44,Female,93245,27,288,Medium-Value
9089,41,Male,90679,87,259,Medium-Value
9090,30,Male,82934,96,161,Low-Value
9091,43,Male,86760,99,171,High-Value
9092,46,Male,67234,40,109,High-Value
9093,68,Female,81049,18,140,High-Value
9094,66,Male,83843,27,93,Medium-Value
9095,60,Female,68047,11,469,Medium-Value
9096,45,Male,130406,39,103,High-Value
9097,45,Female,122549,19,226,Medium-Value
9098,25,Female,29741,89,353,Medium-Value
9099,40,Female,140111,7,160,Low-Value
9100,46,Female,83004,95,404,Low-Value
9101,22,Male,81489,57,195,Medium-Value
9102,59,Female,42991,2,324,High-Value
9103,24,Male,125711,38,145,High-Value
9104,59,Female,46081,5,242,Low-Value
9105,53,Female,142761,78,465,Medium-Value
9106,58,Female,133094,82,403,High-Value
9107,44,Male,77304,36,132,High-Value
9108,63,Female,35642,68,93,Low-Value
9109,19,Male,147310,88,273,Medium-Value
9110,42,Male,95103,77,192,Medium-Value
9111,26,Male,127163,85,22,High-Value
9112,44,Female,124072,57,194,Medium-Value
9113,18,Female,137062,97,170,Low-Value
9114,40,Female,138778,20,460,Low-Value
9115,27,Female,37399,5,429,Low-Value
9116,59,Female,53103,24,11,Medium-Value
9117,69,Female,131257,99,181,Medium-Value
9118,42,Female,35330,30,232,Medium-Value
9119,20,Male,36464,28,444,High-Value
9120,23,Female,22134,53,29,Low-Value
9121,23,Male,144679,51,20,Medium-Value
9122,19,Male,69409,7,5,Medium-Value
9123,35,Female,115198,42,409,Low-Value
9124,40,Female,20184,35,34,Low-Value
9125,19,Male,115923,94,140,Medium-Value
9126,29,Male,141529,34,28,High-Value
9127,39,Female,69274,73,98,Medium-Value
9128,54,Male,126360,76,262,Low-Value
9129,37,Male,92799,54,246,High-Value
9130,56,Male,139388,29,19,Low-Value
9131,41,Male,75810,10,12,High-Value
9132,65,Female,98727,27,25,Medium-Value
9133,37,Female,89050,83,13,Medium-Value
9134,18,Male,140321,13,465,High-Value
9135,18,Male,52734,42,76,Low-Value
9136,34,Male,91613,37,259,Medium-Value
9137,18,Female,70546,61,24,High-Value
9138,69,Female,55120,96,8,Medium-Value
9139,62,Male,68484,79,368,Low-Value
9140,47,Male,80563,21,228,High-Value
9141,58,Male,95036,3,376,Low-Value
9142,64,Female,100528,8,123,High-Value
9143,20,Male,75113,70,90,High-Value
9144,63,Male,73096,93,301,High-Value
9145,28,Male,30133,83,456,High-Value
9146,41,Male,26405,17,224,Medium-Value
9147,39,Male,50269,10,224,Low-Value
9148,61,Female,102410,97,257,High-Value
9149,62,Female,116993,13,3,High-Value
9150,43,Female,135742,91,321,High-Value
9151,30,Male,37085,12,271,Medium-Value
9152,18,Female,55702,66,306,Low-Value
9153,41,Male,140075,74,148,Low-Value
9154,27,Female,99883,85,387,High-Value
9155,52,Female,33502,23,189,Medium-Value
9156,41,Male,66479,65,399,Medium-Value
9157,45,Male,99384,97,187,Medium-Value
9158,53,Male,107957,52,438,Medium-Value
9159,33,Female,34426,61,188,Low-Value
9160,57,Male,90231,26,124,Medium-Value
9161,33,Female,134507,15,37,High-Value
9162,34,Female,35860,22,149,Medium-Value
9163,68,Female,66865,89,106,Medium-Value
9164,32,Male,67404,65,103,High-Value
9165,33,Male,111246,26,407,Medium-Value
9166,32,Male,77423,21,377,Low-Value
9167,51,Female,110947,24,232,Medium-Value
9168,28,Female,94379,16,355,Medium-Value
9169,18,Male,51152,32,146,Low-Value
9170,32,Female,135104,16,17,Low-Value
9171,43,Female,101109,77,159,Medium-Value
9172,68,Female,123870,42,448,Medium-Value
9173,21,Male,50737,32,304,Low-Value
9174,60,Female,74325,50,282,High-Value
9175,22,Female,58767,41,278,Medium-Value
9176,52,Male,113792,24,125,High-Value
9177,30,Male,122170,13,173,Low-Value
9178,27,Male,61705,75,420,High-Value
9179,28,Male,22002,79,320,High-Value
9180,35,Male,102159,10,163,Medium-Value
9181,51,Male,80237,42,203,Low-Value
9182,56,Female,136632,41,475,Medium-Value
9183,58,Female,75713,3,482,Low-Value
9184,59,Female,61815,55,338,Medium-Value
9185,67,Female,84997,16,155,Medium-Value
9186,40,Male,80859,44,324,Low-Value
9187,24,Female,134229,81,401,High-Value
9188,56,Male,145526,89,454,Low-Value
9189,20,Male,83236,30,490,Low-Value
9190,29,Female,107787,99,395,Low-Value
9191,24,Female,137882,37,261,Low-Value
9192,66,Male,98243,60,186,Low-Value
9193,43,Male,109653,77,377,High-Value
9194,50,Male,42743,24,466,Medium-Value
9195,54,Male,76739,26,57,Medium-Value
9196,65,Female,139492,58,217,High-Value
9197,32,Male,96326,9,458,Low-Value
9198,19,Female,133605,61,489,High-Value
9199,58,Male,118156,19,208,High-Value
9200,24,Male,101132,28,202,Low-Value
9201,49,Male,50339,7,74,Low-Value
9202,21,Female,54121,45,484,Low-Value
9203,37,Male,62995,86,85,Low-Value
9204,67,Female,72032,94,120,Medium-Value
9205,53,Female,134132,63,14,Low-Value
9206,49,Female,69831,37,328,Medium-Value
9207,45,Male,61446,16,129,Low-Value
9208,30,Female,138308,5,400,High-Value
9209,18,Female,146530,29,282,Low-Value
9210,52,Male,65678,52,49,Medium-Value
9211,65,Male,144318,23,426,Medium-Value
9212,47,Female,40698,6,454,Low-Value
9213,53,Female,125168,36,359,Low-Value
9214,42,Male,100252,57,242,Low-Value
9215,33,Female,116342,33,322,High-Value
9216,36,Female,103404,49,53,High-Value
9217,18,Female,67918,41,265,High-Value
9218,22,Male,116666,80,69,High-Value
9219,68,Female,135378,55,40,High-Value
9220,39,Male,77235,98,184,Low-Value
9221,41,Male,26125,26,133,Medium-Value
9222,60,Male,127508,37,56,Low-Value
9223,62,Female,141356,77,367,Medium-Value
9224,69,Male,147422,17,456,Medium-Value
9225,54,Female,120651,96,255,High-Value
9226,53,Male,67511,32,5,Low-Value
9227,53,Female,122012,28,69,Low-Value
9228,21,Female,49046,93,52,Medium-Value
9229,53,Female,108296,25,465,Medium-Value
9230,69,Male,142618,47,329,High-Value
9231,35,Female,30114,22,98,Low-Value
9232,67,Female,20637,91,161,Low-Value
9233,33,Male,58634,61,406,Medium-Value
9234,58,Male,108713,44,469,High-Value
9235,35,Female,55776,20,491,High-Value
9236,39,Male,43600,50,271,High-Value
9237,19,Male,101787,88,65,High-Value
9238,38,Male,46809,47,327,High-Value
9239,53,Female,43756,47,407,High-Value
9240,61,Male,79469,72,243,Medium-Value
9241,56,Female,58368,51,367,Medium-Value
9242,64,Male,97185,55,262,Medium-Value
9243,56,Male,147169,78,212,Medium-Value
9244,46,Female,96902,39,442,Medium-Value
9245,43,Male,31880,14,154,Medium-Value
9246,38,Male,103319,69,234,High-Value
9247,34,Male,145214,47,140,Low-Value
9248,33,Male,77155,21,333,Low-Value
9249,48,Female,136193,15,495,Medium-Value
9250,68,Female,107762,97,115,High-Value
9251,26,Female,126745,81,369,Low-Value
9252,48,Female,85316,84,333,Low-Value
9253,31,Female,90856,1,130,High-Value
9254,66,Female,28727,80,416,High-Value
9255,54,Female,97260,82,178,Low-Value
9256,19,Male,59211,10,95,Medium-Value
9257,69,Female,105469,23,317,Low-Value
9258,65,Female,98930,18,395,High-Value
9259,63,Female,125256,58,101,Low-Value
9260,31,Male,61417,73,196,High-Value
9261,50,Female,104658,94,290,High-Value
9262,52,Female,121673,77,208,Low-Value
9263,56,Female,82827,52,95,High-Value
9264,64,Male,51437,95,473,High-Value
9265,68,Female,40519,46,103,Low-Value
9266,37,Male,27983,13,8,High-Value
9267,19,Male,64656,96,136,High-Value
9268,68,Male,138099,17,98,Medium-Value
9269,58,Male,25635,67,399,Medium-Value
9270,36,Female,122373,61,261,Low-Value
9271,54,Male,124555,65,147,Low-Value
9272,35,Male,129883,53,458,Medium-Value
9273,33,Female,137873,5,393,Medium-Value
9274,21,Male,39622,32,185,Medium-Value
9275,29,Male,143140,89,438,Low-Value
9276,46,Male,124041,45,413,Low-Value
9277,24,Male,94975,56,232,Low-Value
9278,31,Male,113445,5,101,Low-Value
9279,29,Male,80666,87,147,Medium-Value
9280,52,Female,120877,76,205,Medium-Value
9281,22,Female,76005,34,46,Medium-Value
9282,34,Female,118429,61,104,High-Value
9283,59,Female,127725,87,336,High-Value
9284,49,Male,31403,80,446,Low-Value
9285,27,Male,80477,62,222,Medium-Value
9286,60,Male,119610,69,444,Medium-Value
9287,34,Female,120405,63,118,Medium-Value
9288,22,Female,132985,44,5,Low-Value
9289,62,Male,85035,28,417,High-Value
9290,59,Male,52903,70,211,Medium-Value
9291,26,Female,112489,13,55,Medium-Value
9292,66,Female,27311,43,19,Low-Value
9293,50,Female,70611,30,401,Medium-Value
9294,53,Female,117561,26,88,Low-Value
9295,53,Male,40615,81,247,Medium-Value
9296,35,Female,76808,63,117,Low-Value
9297,26,Female,53580,73,476,Low-Value
9298,46,Male,77052,57,170,Medium-Value
9299,67,Male,143731,64,485,Medium-Value
9300,31,Male,111856,80,150,Medium-Value
9301,42,Female,62898,49,295,Low-Value
9302,32,Female,43952,52,208,Medium-Value
9303,23,Female,102790,63,381,Medium-Value
9304,59,Female,35227,82,483,Medium-Value
9305,46,Male,33760,13,283,Low-Value
9306,32,Male,28826,93,332,High-Value
9307,46,Female,99475,88,174,High-Value
9308,21,Female,118972,45,127,High-Value
9309,35,Female,103213,46,156,High-Value
9310,67,Male,80432,77,180,Medium-Value
9311,66,Female,93996,89,449,Low-Value
9312,61,Male,78204,41,423,Medium-Value
9313,56,Female,28673,46,378,High-Value
9314,33,Male,113402,1,402,Medium-Value
9315,28,Male,56158,73,87,Low-Value
9316,31,Female,94989,68,406,Medium-Value
9317,20,Male,35904,92,324,Low-Value
9318,68,Male,145212,12,496,High-Value
9319,67,Female,35396,88,267,High-Value
9320,59,Male,142982,73,82,Low-Value
9321,55,Female,113906,35,64,Medium-Value
9322,62,Male,107469,99,119,Low-Value
9323,59,Male,74039,33,496,Low-Value
9324,35,Male,115885,58,455,High-Value
9325,37,Male,24334,35,341,Medium-Value
9326,65,Female,116996,46,313,Medium-Value
9327,42,Female,47268,84,163,Low-Value
9328,55,Female,84636,66,293,Medium-Value
9329,30,Male,42068,44,178,High-Value
9330,21,Male,48247,26,377,Medium-Value
9331,31,Female,85121,42,30,Low-Value
9332,50,Female,143761,77,401,High-Value
9333,45,Female,108670,30,161,High-Value
9334,69,Female,36285,32,400,Medium-Value
9335,54,Male,120539,36,399,Low-Value
9336,25,Female,106903,19,397,Medium-Value
9337,61,Male,148255,22,487,High-Value
9338,51,Female,44136,65,3,Medium-Value
9339,61,Male,80378,57,24,High-Value
9340,22,Female,57787,11,407,High-Value
9341,22,Female,44425,26,59,Medium-Value
9342,48,Male,115001,48,237,Medium-Value
9343,62,Male,38961,19,240,Medium-Value
9344,26,Female,53443,83,311,High-Value
9345,59,Male,38823,12,321,Medium-Value
9346,49,Female,95409,67,160,Low-Value
9347,50,Male,91123,56,481,Medium-Value
